id_date,id,name,priceUsd,date_time
monero-2024-09-20 23:23:53.252506,monero,Monero,176.1162533903891,2024-09-20 23:23:53.252506
stellar-2024-09-20 23:23:53.252506,stellar,Stellar,0.0963334336309991,2024-09-20 23:23:53.252506
ethereum-classic-2024-09-20 23:23:53.252506,ethereum-classic,Ethereum Classic,18.95115535829391,2024-09-20 23:23:53.252506
stacks-2024-09-20 23:23:53.252506,stacks,Stacks,1.7501186539318065,2024-09-20 23:23:53.252506
okb-2024-09-20 23:23:53.252506,okb,OKB,39.34885564504011,2024-09-20 23:23:53.252506
aave-2024-09-20 23:23:53.252506,aave,Aave,152.61099021551476,2024-09-20 23:23:53.252506
filecoin-2024-09-20 23:23:53.252506,filecoin,Filecoin,3.7722669081784286,2024-09-20 23:23:53.252506
crypto-com-coin-2024-09-20 23:23:53.252506,crypto-com-coin,Crypto.com Coin,0.0837553957645017,2024-09-20 23:23:53.252506
vechain-2024-09-20 23:23:53.252506,vechain,VeChain,0.0238094425940569,2024-09-20 23:23:53.252506
fantom-2024-09-20 23:23:53.252506,fantom,Fantom,0.6434820539050371,2024-09-20 23:23:53.252506
injective-protocol-2024-09-20 23:23:53.252506,injective-protocol,Injective,21.02826363251111,2024-09-20 23:23:53.252506
the-graph-2024-09-20 23:23:53.252506,the-graph,The Graph,0.1606800480374274,2024-09-20 23:23:53.252506
thorchain-2024-09-20 23:23:53.252506,thorchain,THORChain,4.452068168983044,2024-09-20 23:23:53.252506
theta-2024-09-20 23:23:53.252506,theta,THETA,1.4145119539774005,2024-09-20 23:23:53.252506
maker-2024-09-20 23:23:53.252506,maker,Maker,1510.2391575222807,2024-09-20 23:23:53.252506
arweave-2024-09-20 23:23:53.252506,arweave,Arweave,20.06201168994759,2024-09-20 23:23:53.252506
polygon-2024-09-20 23:23:53.252506,polygon,Polygon,0.3843906662035441,2024-09-20 23:23:53.252506
cosmos-2024-09-20 23:23:53.252506,cosmos,Cosmos,4.527677420794534,2024-09-20 23:23:53.252506
helium-2024-09-20 23:23:53.252506,helium,Helium,6.915696735707308,2024-09-20 23:23:53.252506
algorand-2024-09-20 23:23:53.252506,algorand,Algorand,0.1324311368023333,2024-09-20 23:23:53.252506
lido-dao-2024-09-20 23:23:53.252506,lido-dao,Lido DAO,1.113693162298543,2024-09-20 23:23:53.252506
bitcoin-sv-2024-09-20 23:23:53.252506,bitcoin-sv,Bitcoin SV,48.819816608136236,2024-09-20 23:23:53.252506
quant-2024-09-20 23:23:53.252506,quant,Quant,76.93316755490376,2024-09-20 23:23:53.252506
flow-2024-09-20 23:23:53.252506,flow,Flow,0.5793774597861806,2024-09-20 23:23:53.252506
kucoin-token-2024-09-20 23:23:53.252506,kucoin-token,KuCoin Token,7.440036808115934,2024-09-20 23:23:53.252506
eos-2024-09-20 23:23:53.252506,eos,EOS,0.5169606440623243,2024-09-20 23:23:53.252506
hedera-hashgraph-2024-09-20 23:23:53.252506,hedera-hashgraph,Hedera Hashgraph,0.0524487466114782,2024-09-20 23:23:53.252506
gatetoken-2024-09-20 23:23:53.252506,gatetoken,GateToken,8.452415011612633,2024-09-20 23:23:53.252506
nervos-network-2024-09-20 23:23:53.252506,nervos-network,Nervos Network,0.0169635800308338,2024-09-20 23:23:53.252506
axie-infinity-2024-09-20 23:23:53.252506,axie-infinity,Axie Infinity,4.940810994972027,2024-09-20 23:23:53.252506
neo-2024-09-20 23:23:53.252506,neo,Neo,10.07119697074903,2024-09-20 23:23:53.252506
gala-2024-09-20 23:23:53.252506,gala,Gala,0.019970333787737,2024-09-20 23:23:53.252506
tezos-2024-09-20 23:23:53.252506,tezos,Tezos,0.6907384426525172,2024-09-20 23:23:53.252506
elrond-egld-2024-09-20 23:23:53.252506,elrond-egld,MultiversX,27.50682273299587,2024-09-20 23:23:53.252506
akash-network-2024-09-20 23:23:53.252506,akash-network,Akash Network,2.670777040496971,2024-09-20 23:23:53.252506
conflux-network-2024-09-20 23:23:53.252506,conflux-network,Conflux,0.1486396442748637,2024-09-20 23:23:53.252506
ecash-2024-09-20 23:23:53.252506,ecash,eCash,3.29815016513e-05,2024-09-20 23:23:53.252506
the-sandbox-2024-09-20 23:23:53.252506,the-sandbox,The Sandbox,0.2712365427887174,2024-09-20 23:23:53.252506
mantra-dao-2024-09-20 23:23:53.252506,mantra-dao,MANTRA DAO,1.1492859911171633,2024-09-20 23:23:53.252506
pendle-2024-09-20 23:23:53.252506,pendle,Pendle,3.595427272762125,2024-09-20 23:23:53.252506
decentraland-2024-09-20 23:23:53.252506,decentraland,Decentraland,0.2960105909105837,2024-09-20 23:23:53.252506
mina-2024-09-20 23:23:53.252506,mina,Mina,0.4861711061851307,2024-09-20 23:23:53.252506
nexo-2024-09-20 23:23:53.252506,nexo,Nexo,1.0034067606989978,2024-09-20 23:23:53.252506
klaytn-2024-09-20 23:23:53.252506,klaytn,Klaytn,0.1366859864883663,2024-09-20 23:23:53.252506
chiliz-2024-09-20 23:23:53.252506,chiliz,Chiliz,0.0570351430966838,2024-09-20 23:23:53.252506
zcash-2024-09-20 23:23:53.252506,zcash,Zcash,31.42343770694441,2024-09-20 23:23:53.252506
pancakeswap-2024-09-20 23:23:53.252506,pancakeswap,PancakeSwap,1.8564808316510246,2024-09-20 23:23:53.252506
dexe-2024-09-20 23:23:53.252506,dexe,DeXe,8.685610128157645,2024-09-20 23:23:53.252506
trueusd-2024-09-20 23:23:53.252506,trueusd,TrueUSD,0.9993930274134198,2024-09-20 23:23:53.252506
aioz-network-2024-09-20 23:23:53.252506,aioz-network,AIOZ Network,0.4294198716194509,2024-09-20 23:23:53.252506
iota-2024-09-20 23:23:53.252506,iota,IOTA,0.1374517987043881,2024-09-20 23:23:53.252506
livepeer-2024-09-20 23:23:53.252506,livepeer,Livepeer,13.57680240247452,2024-09-20 23:23:53.252506
oasis-network-2024-09-20 23:23:53.252506,oasis-network,Oasis,0.0664222346121506,2024-09-20 23:23:53.252506
superfarm-2024-09-20 23:23:53.252506,superfarm,SuperVerse,0.904111569853426,2024-09-20 23:23:53.252506
ftx-token-2024-09-20 23:23:53.252506,ftx-token,FTX Token,1.3234509922456468,2024-09-20 23:23:53.252506
gnosis-gno-2024-09-20 23:23:53.252506,gnosis-gno,Gnosis,165.8920651074584,2024-09-20 23:23:53.252506
theta-fuel-2024-09-20 23:23:53.252506,theta-fuel,Theta Fuel,0.0635640783896047,2024-09-20 23:23:53.252506
raydium-2024-09-20 23:23:53.252506,raydium,Raydium,1.5925459853084456,2024-09-20 23:23:53.252506
fei-protocol-2024-09-20 23:23:53.252506,fei-protocol,Fei Protocol,0.986871848151654,2024-09-20 23:23:53.252506
kava-2024-09-20 23:23:53.252506,kava,Kava,0.3782579608807132,2024-09-20 23:23:53.252506
compound-2024-09-20 23:23:53.252506,compound,Compound,44.7289173336104,2024-09-20 23:23:53.252506
nxm-2024-09-20 23:23:53.252506,nxm,NXM,55.86584187405777,2024-09-20 23:23:53.252506
iotex-2024-09-20 23:23:53.252506,iotex,IoTeX,0.0389751436513912,2024-09-20 23:23:53.252506
synthetix-network-token-2024-09-20 23:23:53.252506,synthetix-network-token,Synthetix,1.573702426788279,2024-09-20 23:23:53.252506
reserve-rights-2024-09-20 23:23:53.252506,reserve-rights,Reserve Rights,0.00701632531933,2024-09-20 23:23:53.252506
curve-dao-token-2024-09-20 23:23:53.252506,curve-dao-token,Curve DAO Token,0.3012009367190158,2024-09-20 23:23:53.252506
xinfin-network-2024-09-20 23:23:53.252506,xinfin-network,XinFin Network,0.028997409288152,2024-09-20 23:23:53.252506
1inch-2024-09-20 23:23:53.252506,1inch,1inch Network,0.2758919918517678,2024-09-20 23:23:53.252506
trust-wallet-token-2024-09-20 23:23:53.252506,trust-wallet-token,Trust Wallet Token,0.8190427045321846,2024-09-20 23:23:53.252506
wootrade-2024-09-20 23:23:53.252506,wootrade,WOO,0.1784905984432468,2024-09-20 23:23:53.252506
amp-2024-09-20 23:23:53.252506,amp,Amp,0.0039867978733219,2024-09-20 23:23:53.252506
kusama-2024-09-20 23:23:53.252506,kusama,Kusama,20.7372928189789,2024-09-20 23:23:53.252506
golem-network-tokens-2024-09-20 23:23:53.252506,golem-network-tokens,Golem,0.3120654092666974,2024-09-20 23:23:53.252506
dash-2024-09-20 23:23:53.252506,dash,Dash,25.253587480433747,2024-09-20 23:23:53.252506
holo-2024-09-20 23:23:53.252506,holo,Holo,0.0017199014365154,2024-09-20 23:23:53.252506
aragon-2024-09-20 23:23:53.252506,aragon,Aragon,6.644765772108983,2024-09-20 23:23:53.252506
just-2024-09-20 23:23:53.252506,just,JUST,0.0287685426258914,2024-09-20 23:23:53.252506
